ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_REVENUE,YEAR,MONTH
10322,46.0,61.99,8,2851.54,2004-11-04T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,147.0,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small,2851.54,2004,11
10225,27.0,100.0,9,4517.91,2004-02-22T00:00:00.000Z,Shipped,1,2,2004,Classic Cars,194.0,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,2700.0,2004,2
10150,30.0,100.0,5,4100.1,2003-09-19T00:00:00.000Z,Shipped,3,9,2003,Trucks and Buses,136.0,S12_1666,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,3000.0,2003,9
10227,29.0,100.0,4,5579.02,2004-03-02T00:00:00.000Z,Shipped,1,3,2004,Vintage Cars,168.0,S18_2795,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,2900.0,2004,3
10273,47.0,100.0,15,5450.59,2004-07-21T00:00:00.000Z,Shipped,3,7,2004,Trains,100.0,S18_3259,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,4700.0,2004,7
10220,50.0,100.0,5,8258.0,2004-02-12T00:00:00.000Z,Shipped,1,2,2004,Classic Cars,143.0,S18_4027,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Large,5000.0,2004,2
10396,45.0,100.0,5,4739.4,2005-03-23T00:00:00.000Z,Shipped,1,3,2005,Vintage Cars,87.0,S18_4522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4500.0,2005,3
10207,47.0,100.0,16,6658.02,2003-12-09T00:00:00.000Z,Shipped,4,12,2003,Trucks and Buses,121.0,S18_4600,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,4700.0,2003,12
10323,47.0,100.0,1,6203.06,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Trucks and Buses,121.0,S18_4600,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,4700.0,2004,11
10425,55.0,46.82,1,2575.1,2005-05-31T00:00:00.000Z,In Process,2,5,2005,Classic Cars,57.0,S24_1444,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,2575.1,2005,5
10417,35.0,100.0,3,3550.05,2005-05-13T00:00:00.000Z,Disputed,2,5,2005,Motorcycles,112.0,S24_1578,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3500.0,2005,5
10416,32.0,87.6,1,2803.2,2005-05-10T00:00:00.000Z,Shipped,2,5,2005,Motorcycles,76.0,S24_2000,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,2803.2,2005,5
10321,26.0,100.0,13,4052.88,2004-11-04T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,140.0,S24_3856,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,2600.0,2004,11
10190,40.0,66.72,2,2668.8,2003-11-19T00:00:00.000Z,Shipped,4,11,2003,Motorcycles,81.0,S50_4713,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2668.8,2003,11
10365,44.0,100.0,2,4984.32,2005-01-07T00:00:00.000Z,Shipped,1,1,2005,Motorcycles,81.0,S50_4713,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,4400.0,2005,1
10134,31.0,100.0,4,7023.98,2003-07-01T00:00:00.000Z,Shipped,3,7,2003,Motorcycles,193.0,S10_4698,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large,3100.0,2003,7
10159,38.0,100.0,13,6238.84,2003-10-10T00:00:00.000Z,Shipped,4,10,2003,Motorcycles,150.0,S12_2823,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium,3800.0,2003,10
10314,46.0,100.0,6,6393.54,2004-10-22T00:00:00.000Z,Shipped,4,10,2004,Classic Cars,151.0,S12_3148,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,4600.0,2004,10
10136,25.0,100.0,2,3644.75,2003-07-04T00:00:00.000Z,Shipped,3,7,2003,Classic Cars,141.0,S18_1129,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,2500.0,2003,7
10310,24.0,100.0,1,3448.08,2004-10-16T00:00:00.000Z,Shipped,4,10,2004,Classic Cars,142.0,S18_1984,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,2400.0,2004,10
10382,25.0,88.0,5,2200.0,2005-02-17T00:00:00.000Z,Shipped,1,2,2005,Classic Cars,163.0,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2200.0,2005,2
10119,21.0,89.46,9,1878.66,2003-04-28T00:00:00.000Z,Shipped,2,4,2003,Ships,86.0,S18_3029,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,1878.6599999999999,2003,4
10405,47.0,44.56,2,2094.32,2005-04-14T00:00:00.000Z,Shipped,2,4,2005,Classic Cars,37.0,S24_2972,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,2094.32,2005,4
10380,43.0,95.03,12,4086.29,2005-02-16T00:00:00.000Z,Shipped,1,2,2005,Vintage Cars,41.0,S24_3969,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4086.29,2005,2
10250,31.0,100.0,2,3282.28,2004-05-11T00:00:00.000Z,Shipped,2,5,2004,Motorcycles,99.0,S32_1374,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,3100.0,2004,5
10281,31.0,55.19,3,1710.89,2004-08-19T00:00:00.000Z,Shipped,3,8,2004,Trucks and Buses,54.0,S32_2509,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,1710.8899999999999,2004,8
10150,49.0,58.18,4,2850.82,2003-09-19T00:00:00.000Z,Shipped,3,9,2003,Trucks and Buses,64.0,S32_3522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,2850.82,2003,9
10140,38.0,100.0,8,4829.8,2003-07-24T00:00:00.000Z,Shipped,3,7,2003,Trucks and Buses,136.0,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,3800.0,2003,7
10388,44.0,100.0,6,5951.44,2005-03-03T00:00:00.000Z,Shipped,1,3,2005,Motorcycles,150.0,S12_2823,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,4400.0,2005,3
10172,42.0,100.0,6,4965.24,2003-11-05T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,124.0,S18_1589,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Medium,4200.0,2003,11
10386,21.0,74.77,18,1570.17,2005-03-01T00:00:00.000Z,Resolved,1,3,2005,Planes,84.0,S18_2581,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1570.1699999999998,2005,3
10215,49.0,100.0,4,5510.05,2004-01-29T00:00:00.000Z,Shipped,1,1,2004,Vintage Cars,101.0,S18_2949,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium,4900.0,2004,1
10329,38.0,59.1,10,2245.8,2004-11-15T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,80.0,S18_3278,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,2245.8,2004,11
10311,41.0,81.91,1,3358.31,2004-10-16T00:00:00.000Z,Shipped,4,10,2004,Vintage Cars,92.0,S18_4409,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3358.31,2004,10
10379,32.0,100.0,3,3970.56,2005-02-10T00:00:00.000Z,Shipped,1,2,2005,Classic Cars,50.0,S24_1628,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3200.0,2005,2
10126,27.0,100.0,1,3415.77,2003-05-28T00:00:00.000Z,Shipped,2,5,2003,Trucks and Buses,127.0,S24_2300,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart�n,Medium,2700.0,2003,5
10271,38.0,41.72,6,1585.36,2004-07-20T00:00:00.000Z,Shipped,3,7,2004,Classic Cars,35.0,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1585.36,2004,7
10186,22.0,69.2,2,1522.4,2003-11-14T00:00:00.000Z,Shipped,4,11,2003,Planes,68.0,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,1522.4,2003,11
10168,48.0,78.25,10,3756.0,2003-10-28T00:00:00.000Z,Shipped,4,10,2003,Planes,72.0,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,3756.0,2003,10
10195,49.0,100.0,4,5161.17,2003-11-25T00:00:00.000Z,Shipped,4,11,2003,Trucks and Buses,115.0,S50_1392,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,4900.0,2003,11
10340,30.0,88.6,5,2658.0,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Planes,91.0,S700_1691,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,2658.0,2004,11
10253,24.0,100.0,13,3922.56,2004-06-01T00:00:00.000Z,Cancelled,2,6,2004,Classic Cars,194.0,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,2400.0,2004,6
10141,47.0,100.0,8,6287.66,2003-08-01T00:00:00.000Z,Shipped,3,8,2003,Trucks and Buses,122.0,S18_2319,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,4700.0,2003,8
10193,25.0,76.26,16,1906.5,2003-11-21T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,71.0,S18_4933,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,1906.5000000000002,2003,11
10288,50.0,52.32,13,2616.0,2004-09-01T00:00:00.000Z,Shipped,3,9,2004,Classic Cars,50.0,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,2616.0,2004,9
10221,49.0,100.0,1,6804.63,2004-02-18T00:00:00.000Z,Shipped,1,2,2004,Ships,122.0,S24_2011,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,4900.0,2004,2
10283,42.0,100.0,13,5316.36,2004-08-20T00:00:00.000Z,Shipped,3,8,2004,Ships,122.0,S24_2011,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,4200.0,2004,8
10312,23.0,37.63,12,865.49,2004-10-21T00:00:00.000Z,Shipped,4,10,2004,Vintage Cars,44.0,S24_2022,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,865.49,2004,10
10367,36.0,100.0,2,5018.4,2005-01-12T00:00:00.000Z,Resolved,1,1,2005,Classic Cars,37.0,S24_2972,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,3600.0,2005,1
10307,22.0,91.41,8,2011.02,2004-10-14T00:00:00.000Z,Shipped,4,10,2004,Vintage Cars,83.0,S24_3816,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small,2011.02,2004,10
10210,21.0,78.55,12,1649.55,2004-01-12T00:00:00.000Z,Shipped,1,1,2004,Planes,91.0,S700_1691,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,1649.55,2004,1
10154,36.0,64.33,1,2315.88,2003-10-02T00:00:00.000Z,Shipped,4,10,2003,Ships,72.0,S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,NA,Young,Leslie,Small,2315.88,2003,10
10251,43.0,100.0,4,7078.23,2004-05-18T00:00:00.000Z,Shipped,2,5,2004,Motorcycles,193.0,S10_4698,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Large,4300.0,2004,5
10171,35.0,100.0,2,4508.0,2003-11-05T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,141.0,S18_1129,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,3500.0,2003,11
10331,44.0,74.04,7,3257.76,2004-11-17T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,170.0,S18_1749,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,3257.76,2004,11
10358,20.0,100.0,10,2428.0,2004-12-10T00:00:00.000Z,Shipped,4,12,2004,Classic Cars,163.0,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2000.0,2004,12
10291,23.0,100.0,13,2866.26,2004-09-08T00:00:00.000Z,Shipped,3,9,2004,Vintage Cars,104.0,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2300.0,2004,9
10262,34.0,100.0,14,4103.46,2004-06-24T00:00:00.000Z,Cancelled,2,6,2004,Vintage Cars,105.0,S18_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3400.0,2004,6
10229,41.0,100.0,10,4716.23,2004-03-11T00:00:00.000Z,Shipped,1,3,2004,Trucks and Buses,121.0,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4100.0,2004,3
10382,20.0,100.0,3,2654.4,2005-02-17T00:00:00.000Z,Shipped,1,2,2005,Trucks and Buses,127.0,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2000.0,2005,2
10425,49.0,100.0,9,5510.54,2005-05-31T00:00:00.000Z,In Process,2,5,2005,Trucks and Buses,127.0,S24_2300,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,4900.0,2005,5
10285,38.0,59.56,3,2263.28,2004-08-27T00:00:00.000Z,Shipped,3,8,2004,Motorcycles,69.0,S24_2360,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,2263.28,2004,8
10152,23.0,100.0,3,2802.09,2003-09-25T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,118.0,S24_4048,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,2300.0,2003,9
10184,49.0,100.0,2,5795.72,2003-11-14T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,118.0,S24_4048,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,4900.0,2003,11
10325,44.0,100.0,5,5325.76,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,118.0,S24_4048,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,4400.0,2004,11
10165,38.0,66.78,5,2537.64,2003-10-22T00:00:00.000Z,Shipped,4,10,2003,Trains,58.0,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,2537.64,2003,10
10398,34.0,40.22,1,1367.48,2005-03-30T00:00:00.000Z,Shipped,1,3,2005,Planes,49.0,S72_1253,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,1367.48,2005,3
10248,20.0,100.0,3,2910.4,2004-05-07T00:00:00.000Z,Cancelled,2,5,2004,Classic Cars,136.0,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,2000.0,2004,5
10220,30.0,100.0,3,4713.6,2004-02-12T00:00:00.000Z,Shipped,1,2,2004,Classic Cars,151.0,S12_3148,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium,3000.0,2004,2
10220,27.0,100.0,1,5045.22,2004-02-12T00:00:00.000Z,Shipped,1,2,2004,Classic Cars,173.0,S12_3891,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium,2700.0,2004,2
10305,27.0,100.0,4,3934.44,2004-10-13T00:00:00.000Z,Shipped,4,10,2004,Classic Cars,163.0,S18_2238,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,2700.0,2004,10
10308,34.0,52.09,3,1771.06,2004-10-15T00:00:00.000Z,Shipped,4,10,2004,Motorcycles,60.0,S18_2625,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,1771.0600000000002,2004,10
10327,25.0,45.86,5,1146.5,2004-11-10T00:00:00.000Z,Resolved,4,11,2004,Ships,86.0,S18_3029,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,1146.5,2004,11
10401,38.0,96.29,5,3659.02,2005-04-03T00:00:00.000Z,On Hold,2,4,2005,Planes,109.0,S24_1785,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Medium,3659.0200000000004,2005,4
10396,49.0,100.0,6,5720.75,2005-03-23T00:00:00.000Z,Shipped,1,3,2005,Ships,122.0,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4900.0,2005,3
10135,29.0,61.64,16,1787.56,2003-07-02T00:00:00.000Z,Shipped,3,7,2003,Motorcycles,69.0,S24_2360,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1787.56,2003,7
10371,26.0,100.0,1,4044.04,2005-01-23T00:00:00.000Z,Shipped,1,1,2005,Trucks and Buses,96.0,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2600.0,2005,1
10395,45.0,100.0,3,8977.05,2005-03-17T00:00:00.000Z,Shipped,1,3,2005,Trains,58.0,S50_1514,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large,4500.0,2005,3
10308,35.0,88.75,14,3106.25,2004-10-15T00:00:00.000Z,Shipped,4,10,2004,Planes,99.0,S700_2466,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,3106.25,2004,10
10258,41.0,100.0,5,5453.0,2004-06-15T00:00:00.000Z,Shipped,2,6,2004,Trucks and Buses,116.0,S18_1097,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,4100.0,2004,6
10193,22.0,100.0,8,3675.32,2003-11-21T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,168.0,S18_2795,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,2200.0,2003,11
10244,43.0,100.0,8,5950.34,2004-04-29T00:00:00.000Z,Shipped,2,4,2004,Vintage Cars,168.0,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4300.0,2004,4
10275,21.0,100.0,2,2153.76,2004-07-23T00:00:00.000Z,Shipped,3,7,2004,Motorcycles,112.0,S24_1578,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,2100.0,2004,7
10312,39.0,29.54,13,1152.06,2004-10-21T00:00:00.000Z,Shipped,4,10,2004,Vintage Cars,33.0,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1152.06,2004,10
10208,35.0,100.0,7,4301.15,2004-01-02T00:00:00.000Z,Shipped,1,1,2004,Ships,122.0,S24_2011,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,3500.0,2004,1
10222,48.0,56.64,3,2718.72,2004-02-19T00:00:00.000Z,Shipped,1,2,2004,Planes,68.0,S24_3949,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,2718.7200000000003,2004,2
10382,33.0,100.0,4,4592.61,2005-02-17T00:00:00.000Z,Shipped,1,2,2005,Vintage Cars,97.0,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3300.0,2005,2
10235,40.0,81.14,4,3245.6,2004-04-02T00:00:00.000Z,Shipped,2,4,2004,Planes,72.0,S24_4278,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,3245.6,2004,4
10235,34.0,77.73,6,2642.82,2004-04-02T00:00:00.000Z,Shipped,2,4,2004,Vintage Cars,68.0,S32_4289,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,2642.82,2004,4
10328,34.0,51.93,7,1765.62,2004-11-12T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,43.0,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1765.62,2004,11
10155,34.0,49.16,8,1671.44,2003-10-06T00:00:00.000Z,Shipped,4,10,2003,Planes,49.0,S72_1253,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,1671.4399999999998,2003,10
10201,22.0,98.57,2,2168.54,2003-12-01T00:00:00.000Z,Shipped,4,12,2003,Motorcycles,95.0,S10_1678,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small,2168.54,2003,12
10411,40.0,100.0,6,6232.0,2005-05-01T00:00:00.000Z,Shipped,2,5,2005,Trucks and Buses,136.0,S12_1666,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,4000.0,2005,5
10238,29.0,100.0,1,3167.38,2004-04-09T00:00:00.000Z,Shipped,2,4,2004,Classic Cars,117.0,S12_3380,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,2900.0,2004,4
10173,26.0,57.51,12,1495.26,2003-11-05T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,60.0,S18_2248,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1495.26,2003,11
10390,31.0,98.99,16,3068.69,2005-03-04T00:00:00.000Z,Shipped,1,3,2005,Vintage Cars,127.0,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3068.69,2005,3
10416,15.0,98.84,4,1482.6,2005-05-10T00:00:00.000Z,Shipped,2,5,2005,Planes,84.0,S18_2581,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,1482.6000000000001,2005,5
10180,25.0,64.2,13,1605.0,2003-11-11T00:00:00.000Z,Shipped,4,11,2003,Motorcycles,60.0,S18_2625,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,1605.0,2003,11
